icao,name,longitude,latitude,elevation
SSZU,Fazenda Três Marias Airport,-53.049556,-19.503125,1821
SSZW,Usina Coruripe - Filial Limeira do Oeste Airport,-50.654031,-19.520191,1384
SWAA,Fazenda Ykaraí Airport,-50.592777,-14.5439,896
SWAB,Bradesco Previdência Heliport,-46.856843,-23.486573,2815
SWAC,Mina Águas Claras Heliport,-43.91452,-19.96895,3848
SWAD,Fazenda Santa Adelaide Airport,-49.597006,-18.260878,1598
SWAE,Uaicas Airport,-63.169445,3.551929,1083
SWAG,Agrícola Rio Galhão Airport,-46.076944,-10.424722,2552
SWAI,Fazenda Alvorada I Airport,-52.654444,-10.706667,1699
SWAJ,Viatec Aviação Agrícola Airport,-53.266308,-33.215966,92
SWAK,Assunção do Içana Airport,-67.603585,1.061726,492
SWAM,Fazenda Agropecuária Gomes Airport,-49.151692,-23.64966,2165
SWAO,Anamoim Airport,-67.406097,1.785851,335
SWAQ,Érico Airport,-62.409401,3.76333,689
SWAR,Fazenda Aruanã Airport,-51.587892,-13.081903,968
SWAU,Fazenda Nossa Senhora Aparecida Airport,-48.583883,-19.948255,2592
SWAX,Fazenda Sassapão Airport,-45.845278,-10.748889,2392
SWAZ,Santo Atanázio Airport,-69.35463,0.470769,394
SWBC,Barcelos Airport,-62.918603,-0.981191,112
SWBE,Walfrido Salmito de Almeida Airport,-40.893813,-4.042841,2900
SWBF,Fazenda Boa Fortuna Airport,-49.492019,-10.005019,741
SWBG,André Antônio Maggi Airport,-59.3848,-15.1934,870
SWBI,Barreirinha Airport,-57.058023,-2.79192,46
SWBJ,Fazenda Itarema Airport,-52.044446,-13.255318,1339
SWBK,Fazenda Paladino Airport,-45.8325,-13.089444,2746
SWBM,Bauminas Heliport,-42.732444,-21.375625,630
SWBR,Borba Airport,-59.602402,-4.40634,98
SWBU,Projeto Paraíba Airport,-55.08553,-10.213519,948
SWBV,Auaris Airport,-64.493635,4.003466,2490
SWBX,Fazenda Santo Antônio do Paraíso Airport,-55.222148,-17.491674,653
SWBY,Fazenda Goiasa Airport,-49.704762,-18.033436,2100
SWBZ,JPO Airport,-55.764263,-12.60692,1155
SWCA,Carauari Airport,-66.897552,-4.871473,355
SWCB,Campos Belos Airport,-46.711208,-13.006213,2198
SWCC,Fazenda Curitiba Airport,-60.418333,-13.546667,705
SWCE,Fazenda Colibri Airport,-55.398701,-16.2043,2310
SWCF,Fazenda Fronteira do Guaporé Airport,-60.477222,-13.735278,673
SWCI,Agropecuária Rio da Prata Airport,-46.550022,-14.223138,1752
SWCJ,Coperjava Airport,-49.712237,-11.835873,630
SWCM,Fazenda Couto Magalhães Airport,-52.933202,-13.994372,1378
SWCO,Fazenda Continental Airport,-51.213759,-14.706057,896
SWCQ,Costa Marques Airport,-64.251602,-12.4211,623
SWCS,Corticeiras Airport,-51.936816,-30.978246,79
SWCT,Santa Rosa Pantanal Hotel Airport,-56.791377,-17.366367,364
SWCU,Fazenda Canuanã Airport,-49.9037,-11.975223,787
SWCZ,Ceres Airport,-49.604019,-15.34422,1962
SWDC,Fazenda Arco-Íris Airport,-53.573424,-16.93555,2710
SWDE,Fazenda Piratininga Airport,-50.328188,-12.822572,722
SWDF,Braço do Norte Airport,-55.040184000000004,-9.522029,1407
SWDG,Fazenda São José Airport,-49.164722,-21.744444,1509
SWDH,Damha Golfe Heliport,-47.89818,-21.951226,2802
SWDJ,Fazenda Tundavala Airport,-52.036239,-14.85733,886
SWDL,Del Rey Heliport,-38.440159,-12.992708,26
SWDM,Diamantino Airport,-56.400398,-14.3769,1539
SWDN,Dianópolis Airport,-46.846699,-11.5954,2415
SWDP,Haras da Mata Heliport,-47.924278,-23.175074,2064
SWDQ,Fazenda Saltos do Poente Airport,-55.266176,-16.437618,1352
SWDV,Descalvados Lenda Turismo Airport,-57.757403,-16.737443,354
SWDX,Edifício Torre Almirante Heliport,-43.175486,-22.907299,417
SWDY,Fazenda Água Fria Airport,-50.377499,-14.754531,1175
SWEA,Fazenda Santiago de Compostela,-60.270319,-13.450612,876
SWEC,Estância Araguaia Airport,-52.09569,-15.89748,1017
SWED,Fazenda Eldorado Airport,-49.127489,-7.758636,686
SWEE,Estirão do Equador Airport,-71.560799,-4.52378,98
SWEF,Fazenda Europa Airport,-51.1567,-14.812989,846
SWEI,Eirunepé Airport,-69.879709,-6.639533,400
SWEK,Canarana Airport,-52.268296,-13.576545,1306
SWEM,Emal - Empresa de Mineiração Aripuanã Ltda. Airport,-54.003334045399995,-14.618888855,1837
SWEN,Estância Recanto Airport,-56.087244,-9.937751,1004
SWEO,Itapara Sport Fishing Airport,-61.54999923706055,0.20972199738025665,262
SWEP,Estância Punta del Este Airport,-50.982379,-22.804394,1148
SWET,Fazenda Encantado Airport,-58.799697,-13.312904,558
SWEU,Ecotur Univini Park Airport,-61.662983,0.797558,266
SWEW,Fazenda Felicidade Airport,-58.63166809082031,-15.842222213745115,656
SWFA,Fazenda Pamplona Airport,-47.61722183227539,-16.25055694580078,3281
SWFB,Fazendas Bergamini Heliport,-49.424154,-23.78721,1982
SWFG,Fazenda Guanabara Airport,-51.6775016784668,-12.029999732971191,1116
SWFL,Fazenda Peixe Bravo Airport,-50.382778,-10.093889,600
SWFN,Flores Airport,-60.021937,-3.072917,203
SWFP,Fazenda Primavera Airport,-52.028684,-10.637303,801
SWFQ,Fazenda Alvorada Airport,-48.67919921875,-10.392000198364258,943
SWFR,Formosa Airport,-47.345699,-15.5551,3166
SWFT,Fazenda Santa Márcia Airport,-52.141618,-16.579439,2175
SWFU,Fortuna Airport,-59.50055694580078,-16.16694450378418,866
SWFV,Terramare Airport,-45.864788,-20.722335,2569
SWFX,São Félix do Araguaia Airport,-50.689602,-11.6324,650
SWFZ,Fazenda Shalon Airport,-56.675869,-9.987398,876
SWGC,Agricenter Airport,-55.57916,-22.627129,2073
SWGD,Fazenda Maiador Airport,-48.211119,-18.174926,2073
SWGH,Fazenda Primavera Airport,-57.621388,-16.246111,1299
SWGI,Gurupi Airport,-49.132198,-11.7396,1148
SWGK,Fazenda Sete Barras Airport,-51.694515,-12.56158,801
SWGN,Araguaína Airport,-48.240501,-7.22787,771
SWGO,Santa Cecília Airport,-49.13533,-15.342632,2219
SWGP,Palmeiras de Goiás Airport,-49.87889862060547,-16.826900482177734,1995
SWGQ,Fazenda Monte Alegre Airport,-57.35416793823242,-14.78083324432373,755
SWGT,Fazenda Nova Airport,-50.208507,-17.172918,1909
SWGU,Fazenda Água Fria Airport,-50.063592,-12.402723,738
SWGV,Fazenda Cocal II Airport,-52.607777,-12.801944,1004
SWGW,Fazenda Santa Rita do Araguaia Airport,-51.599684,-15.437529,1047
SWGX,Primavera Hospital Helipad,-37.064921,-10.950251,128
SWGY,Sierra Móveis Gramado Heliport,-50.853374,-29.41732,2182
SWGZ,Usinas Itamarati Airport,-57.188846,-14.776846,988
SWHC,Caracol Heliport,-50.851886,-29.317271,2221
SWHD,Fazenda Ipuitã Airport,-53.901218,-23.022277,1063
SWHI,Gold Meat Heliport,-47.311667,-21.265,2680
SWHK,Hbuster Helipad,-46.884922,-23.619013,2746
SWHL,Fazenda Marabá Airport,-55.12166595458984,-15.274999618530272,2247
SWHM,Lobo Agropecuaria Airport,-53.662833,-18.3125,1450
SWHP,Frederico Carlos Müller Airport,-52.152003,-14.019959,1476
SWHQ,Fazenda Santa Cruz Airport,-59.9391670227,-15.1891670227,1060
SWHR,Estância Rio Paraná Airstrip,-52.185663,-21.856125,919
SWHS,Fazenda São João Airport,-50.38694381713867,-18.053333282470703,1729
SWHT,Humaitá Airport,-63.072101593,-7.532120227810001,230
SWHU,Fazenda Izaura - Usina Cocal Airport,-50.865278000000004,-22.506667,1542
SWHZ,Fazenda Taquaruçu Retiro Airport,-55.96555709838867,-10.338610649108888,1010
SWIB,Fazenda Santa Laura Airport,-54.91416549682617,-10.862777709960938,1096
SWIC,Fazenda Rancho Alegre Airport,-56.066678,-13.519624,1467
SWIE,Fazenda São Francisco Airport,-50.009998,-13.919444,984
SWIF,Rio Santos Helipad,-43.764716,-22.854725,72
SWIH,Fazenda Felicidade Airport,-52.734673,-14.901675,1355
SWII,Ipiranga Airport,-69.694264,-2.940141,220
SWIK,Fazenda Vanguarda Airport,-51.278507,-14.910862,935
SWIL,Fazenda Tarumã Airport,-54.348671,-17.011811,1188
SWIM,Fazenda Três Ranchos Airport,-51.66972351074219,-16.126667022705078,1142
SWIN,Fazenda Itamarati Norte Airport,-57.99530029296875,-14.243000030517578,2188
SWIP,Ipameri Airport,-48.161541,-17.685541,2730
SWIR,CCN North Tower Helistop,-43.208401,-22.911525,130
SWIS,Caiapo Airport,-49.775399,-9.186566,648
SWIT,Condomínio de Voo Itaipu - CVI Airport,-54.441354,-25.484879,896
SWIU,Agropecuári Madeirinha Airport,-61.417572,-9.847383,502
SWIV,Águia Branca do Paru Airport,-53.261390686,-1.26805603504,479
SWIX,Fazenda SM-3B Airport,-54.736104,-17.381132,1677
SWIY,Santa Izabel do Morro Airport,-50.66619873046875,-11.57229995727539,647
SWIZ,Fazenda 7 Reis Airport,-54.479167,-21.296667,1555
SWJA,Fazenda Aero – Amil Airport,-48.853919,-27.017275,72
SWJB,Fazenda Juba Airport,-58.12833404541016,-14.744999885559082,1667
SWJC,Jaciara Airport,-54.96861267089844,-15.971667289733888,1198
SWJD,Fazenda Genipapo Airport,-46.679443359375,-13.452221870422363,1279
SWJE,Fazenda Ibia Airport,-52.328609466552734,-16.396944046020508,2634
SWJF,Fazenda São Marcelo Airport,-58.490691,-10.198919,738
SWJG,Fazenda Jaraguá Airport,-57.43388748168945,-14.48361110687256,1083
SWJH,Sementes Beé Airport,-51.968333,-28.0525,2198
SWJI,Fazenda Maringá Airport,-45.205931,-8.146582,1755
SWJL,Fazenda Invernada Airport,-51.25944519042969,-19.04111099243164,1345
SWJM,Fazenda Bom Jesus Airport,-46.565277099609375,-12.966388702392578,2067
SWJN,Juína Airport,-58.701668,-11.419444,1083
SWJP,Bittencourt Airport,-69.423797607421875,-1.4039299488067627,257
SWJQ,Fazenda Colibri Airport,-51.845833,-20.226944,1391
SWJT,Joatão do Colorado Airport,-52.620184,-11.493914,1165
SWJU,Fazenda Mundo Novo Airport,-49.493044,-11.543398,755
SWJV,Palmeiras do Javari Airport,-72.80999755859375,-5.127240180969238,394
SWJW,Jataí Airport,-51.7729988098,-17.8299007416,2529
SWJX,Fazenda das Perobas Airport,-44.158641,-19.502222,2789
SWJY,Fazenda Campo Alegre III Airport,-53.73444366455078,-16.844722747802734,2625
SWJZ,Fazenda Morro Vermelho Airport,-54.531667,-15.967222,1713
SWKA,Fazenda Canadá Airport,-51.25722122192383,-15.595277786254885,951
SWKB,Fazenda Campina Airport,-67.445831298828125,-9.142499923706056,699
SWKC,Cáceres Airport,-57.629902,-16.0436,492
SWKE,Cobrape Airport,-49.84222,-11.50861,656
SWKG,Fazenda Água Limpa Airport,-54.748453,-13.411259,1552
SWKJ,Fazenda Mutum Airport,-54.60833358764648,-15.398056030273438,1821
SWKK,Huck Heliport,-43.288228,-23.00857,328
SWKL,Fazenda Primavera do Terebinto Airport,-61.99611282348633,-12.557778358459473,590
SWKM,Aero Agrícola Rondon Airport,-57.50416564941406,-14.644166946411133,1390
SWKO,Danilson Municipal Airport,-63.132599,-4.13406,151
SWKP,Chácara Veneza Airport,-59.2852783203125,-15.24250030517578,866
SWKQ,Serra da Capivara Airport,-42.644656,-9.083392,1362
SWKR,Fazenda Mangue Che II Airport,-51.585277557400005,-18.670000076300003,1752
SWKS,Fornagieri Heliport,-52.511049,-23.311762,1017
SWKT,Catalão Airport,-47.8997,-18.216801,2612
SWKU,Cucuí Airport,-66.841421,1.119536,275
SWKV,Fazenda Beira Rio Airport,-55.85833358764648,-10.900833129882813,1096
SWKX,Corixá Airport,-58.31719970703125,-16.38360023498535,394
SWKY,Fazenda Recanto da Cachoeira Airport,-47.47305679321289,-20.3397216796875,3064
SWKZ,Fazenda Cerejal Airport,-58.25944519042969,-11.717499732971191,984
SWLA,Fazenda Amália Airport,-58.63166809082031,-11.884721755981444,1030
SWLB,Lábrea Airport,-64.769501,-7.27897,243
SWLC,General Leite de Castro Airport,-50.956112,-17.834723,2464
SWLD,Porto Cajueiro Airport,-45.338569,-14.88405,2510
SWLF,Fazenda Dona Laura Airport,-58.20888900756836,-15.620278358459473,725
SWLN,Fazenda Franciosi Airport,-58.471792,-13.417998,1690
SWLO,Hospital São José Heliport,-49.0838890076,-26.488056182900003,197
SWLP,Fazenda Rosa - Paralelo 10 Airport,-61.22972106933594,-9.968610763549805,535
SWLQ,Fazenda Mata Velha Airport,-61.562748,-7.908888,384
SWLR,Fazenda Miura Airport,-59.657222747802734,-15.440555572509766,820
SWLS,Fazenda São Luís Airport,-53.874167,-24.198889,1004
SWLT,Fazenda Tatiana Airport,-54.16722106933594,-10.433889389038086,1197
SWLU,CAVOK Airstrip,-50.736516,-29.886634,82
SWLV,Santo Antônio do Lerverger Airport,-56.087399,-15.8534,544
SWLW,Grupo Tático Aéreo Heliport,-44.279444,-2.496389,89
SWLY,Chácara MCL Airport,-51.356143,-20.880883,1345
SWMA,Aero Agrícola Fulanete Airport,-46.26666641235352,-11.833610534667969,2828
SWMB,Fazenda Marimbondo Airport,-49.58833312988281,-17.977222442626953,2165
SWMC,Capão da Cruz Airport,-47.88777923583984,-21.458332061767575,1936
SWMD,Francisca Mendes Heliport,-59.964081,-3.032591,371
SWME,Mineiros Airport,-52.556702,-17.551399,2707
SWMG,Fazenda Caraíbas Airport,-46.775001525878906,-13.3855562210083,1637
SWMH,Fazenda Bom Pastor Airport,-51.01777648925781,-15.542222023010254,895
SWMJ,Pousada Xaraés Airport,-56.959999084472656,-19.495832443237305,318
SWMK,Maturacá Airport,-66.115097,0.628269,329
SWMN,Fazenda Montana Airport,-50.836191,-15.214686,1076
SWMO,Fazenda Maria José Airport,-54.74222183227539,-17.452777862548828,1716
SWMQ,Fazenda Muiraquitã Airport,-60.546942,-10.428823,433
SWMT,Fazenda Centro da Mata Airport,-54.82777786254883,-12.657777786254885,1214
SWMU,Surumu Airport,-60.7005996704,4.31639003754,1640
SWMV,Paa-Piu Airport,-62.9506,2.72694,984
SWMW,Maués Airport,-57.7248,-3.37217,69
SWMX,Morrinhos Airport,-49.121654,-17.761758,2634
SWMY,Porto Fluvial Suiá Missu Airport,-50.700557708740234,-11.566944122314451,623
SWMZ,Aeroporto Agroer Aviação,-54.701269,-16.442424,1047
SWNA,Novo Aripuanã Airport,-60.364899,-5.11803,118
SWNE,Nelson Saldanha Airport,-39.367075,-17.884849,10
SWNG,Fazenda Nossa Senhora das Graças Airport,-55.834751,-12.896987,1279
SWNH,Aruanã Airport,-51.048888,-14.933275,820
SWNI,Nova Vida Airport,-62.825747,-10.178313,459
SWNJ,Fazenda Itaquerê Airport,-53.501662,-15.13855,1867
SWNK,Novo Campo Airport,-67.312485,-8.834573,394
SWNQ,Niquelândia Airport,-48.491615,-14.434869,2756
SWNS,Anápolis Airport,-48.9288,-16.363575,3648
SWNU,Fazenda Maringá Airport,-48.106084,-3.161266,141
SWNV,Aeródromo Nacional de Aviação,-49.348832,-16.62584,2707
SWNX,Fazenda Independência Airport,-53.495098,-14.863708,2067
SWNY,Fazenda Canaã Heliport,-47.68583297729492,-21.53472137451172,1982
SWOA,Arnapar Airport,-49.398887634277344,-16.539443969726563,2625
SWOB,Fonte Boa Airport,-66.0831985474,-2.5326099395800004,207
SWOC,Fazenda São Bento do Bocajá Airport,-57.364723205566406,-22.025278091430664,443
SWOE,Fazenda Duas Lagoas Airport,-58.185139,-16.165826,688
SWOG,Fazenda Itaipu Airport,-56.96111,-13.7525,1470
SWOK,Fazenda Pontal Airport,-53.93555450439453,-17.30555534362793,2164
SWOL,Fazenda Roncador Airport,-52.400001525878906,-15.096111297607422,1351
SWON,Clube de Aviação Céu Azul Airport,-48.696048,-26.561531,16
SWOP,Fazenda Embú Airport,-57.621937,-9.785799,866
SWOR,Fazenda Colorado Airport,-51.224849,-15.453497,919
SWOT,Fazenda Planorte Airport,-58.895278,-13.943333,2106
SWOU,Rede Globo 2 Heliport,-46.698267,-23.615097,2575
SWOW,Moura Airport,-61.633088,-1.463542,190
SWOZ,Fazenda Santo Antônio Airport,-54.900644,-15.304751,2146
SWPB,Forte Príncipe da Beira Airport,-64.418603,-12.420665,591
SWPC,Parí Cachoeira Airport,-69.79404,0.265565,377
SWPD,Pouso da Águia Airport,-60.595531,2.787444,282
SWPE,Fazenda Lagoa da Mata Airport,-55.585796,-10.133185,866
SWPF,Fazenda Primavera Airport,-61.234277,-13.45975,551
SWPH,Fazenda Paulo Abreu Airport,-52.12875,-15.226674,991
SWPI,Parintins Airport,-56.777625,-2.673521,87
SWPK,Poconé Airport,-56.650833,-16.272778,591
SWPL,Posto Leonardo Vilas Boas Airport,-53.38166809082031,-12.19833278656006,1083
SWPM,Pimenta Bueno Airport,-61.1791,-11.6416,682
SWPP,Fazenda Pica-Pau Airport,-50.665000915527344,-14.753055572509766,1001
SWPQ,Fazenda Piraguassu Airport,-51.688152,-10.85935,643
SWPR,Pires do Rio Airport,-48.334801,-17.319099,2428
SWPU,Portal dos Lagos Heliport,-47.716232,-23.278577,1844
SWPX,Belterra Airport,-54.95151,-2.672198,574
SWPY,Primavera do Leste Airport,-54.337776,-15.565556,2149
SWPZ,Oriçanga de Abreu Airport,-46.345402,-14.1181,2759
SWQA,Bonini Heliport,-45.559731,-22.732432,5600
SWQB,Hahn Heliport,-46.3916664124,-22.9772224426,2838
SWQC,Fazenda São Francisco Airport,-51.597187,-17.500746,3123
SWQE,Querari Airport,-69.838048,1.08777,545
SWQF,Miguel Dias III Heliport,-38.981362,-4.238269,3051
SWQG,Fazenda Sossego Airport,-55.421112060546875,-21.45722198486328,1706
SWQH,Agropecuária Nova Santana Airport,-60.538612365722656,-10.147221565246582,797
SWQI,Caracaraí Airport,-61.121827,1.84389,184
SWQL,Fazenda Três Companheiros Airport,-52.252763,-16.682457,2070
SWQO,Fazenda Renascença Airstrip,-48.915386,-20.387728,1558
SWQP,Rio Vermelho Açucar e Álcool Airport,-51.369998931884766,-21.315277099609375,1148
SWQS,Fazenda Santa Rosa,-53.436173,-20.941284,1424
SWQT,Fazenda São Nicolau Airport,-58.230815,-9.86287,725
SWQU,Fazenda Guaporé Airport,-60.121808,-14.600982,728
SWQW,Fazenda Bacaeri Airport,-56.832232,-10.051621,1050
SWQY,Fazenda Peturú Airport,-52.3675,-2.684444,384
SWRA,Fazenda Bela Vista Airport,-56.991573,-10.056322,866
SWRC,Fazenda Sevilha Airport,-51.93416595458984,-12.626667022705078,951
SWRD,Chácara Rondoagro Airport,-62.709045,-11.731945,620
SWRE,Fazenda Renovo Airport,-53.526433,-16.770208,2428
SWRF,Fazenda Toloza Airport,-57.997274,-13.18464,1644
SWRG,Fazenda Rancho Maria e Tereza Airport,-65.2286148071289,-10.825833320617676,492
SWRH,Fazenda Aurora Airport,-46.156952,-12.710022,2904
SWRI,Fazenda Roncador I Airport,-52.27899932861328,-12.155400276184082,993
SWRJ,Fazenda Panflora Airport,-56.552222,-15.084167,757
SWRK,Pedreira Pombal Fazenda Recanto Heliport,-44.257678,-22.486884,1492
SWRL,Fazenda Pouso Redondo Airport,-61.04916763305664,-12.977222442626951,1086
SWRN,Rio Negro Naval Station Heliport,-59.948214,-3.144233,131
SWRO,Aeroclube de Rondônia Airport,-63.857494,-8.794348,371
SWRR,Fazenda Serra Azul Airport,-54.567477,-14.66749,1667
SWRS,Fazenda Santa Mônica Airport,-54.906944274902344,-16.933332443237305,1047
SWRT,Fazenda Santa Rita Airport,-53.19305419921875,-17.3477783203125,2346
SWRW,Fazenda Santa Alice Airport,-58.0444450378418,-15.587499618530272,1115
SWRY,Fazenda Santa Maria Airport,-57.47055435180664,-15.737500190734863,1853
SWRZ,Fazenda Arrossensal Airport,-56.71379852294922,-14.353099822998049,1306
SWSC,Fazenda Santa Cruz Airport,-52.736311,-11.65102,1083
SWSD,Fazenda Santo Antônio Airport,-51.81388854980469,-15.623888969421388,1079
SWSE,Iguatemi Corporate Heliport,-51.162777,-30.028333,328
SWSF,Fazenda São Francisco Airport,-60.217201232899995,-15.2241001129,863
SWSG,Fazenda Simarelli Airport,-59.31679916381836,-13.606800079345703,2136
SWSI,Pousada Amazônia Fishing Lodge Airstrip,-57.049462,-9.13939,509
SWSL,Teuto Heliport,-48.916272,-16.406354,3622
SWSN,Fazenda São Valentim Airport,-59.321389,-14.962222,1007
SWSO,Socimed Hospital Helipad,-48.988888,-28.473888,79
SWSP,Sopave Norte Airport,-54.737996,-13.725278,1690
SWSQ,São Joaquim Airport,-69.389702,1.700207,541
SWST,Bandeiras Centro Empresarial Heliport,-47.449475,-23.536615,1827
SWSV,Fazenda Santa Sílvia Airport,-51.3805541992,-14.3886108398,837
SWSW,Federal District Civil Police (PCDF) Heliport,-47.913247,-15.779737,3816
SWSZ,Fazenda Santa Luzia Airport,-58.06277847290039,-9.773611068725586,741
SWTA,Fazenda Bandeirantes Airport,-58.408187,-15.416306,968
SWTG,Fazenda Santa Marina Airport,-50.788229,-20.847244,1126
SWTH,Fazenda Smith Airport,-60.5107,2.9185,262
SWTI,São Vicente Airport,-59.7798995972,-14.5202999115,791
SWTJ,Fazenda Cachoeira Airport,-57.778042,-14.565272,978
SWTK,Fazenda Santa Maria do Guaporé Airport,-60.280834,-14.201944,699
SWTL,Fazenda Corumbiara Airport,-61.302841,-12.514441,1371
SWTN,Fazenda Arapucel Airport,-58.729201,-15.046599,1562
SWTO,Paraíso do Tocantins Airport,-48.9328,-10.1742,1083
SWTP,Tapuruquara Airport,-64.992558,-0.378604,141
SWTQ,Rio Quente Resorts Airport,-48.761807,-17.768871,2247
SWTR,Taraquá Airport,-68.548543,0.121279,246
SWTS,Tangará da Serra Airport,-57.443744,-14.662,1473
SWTT,Supermax Heliport,-49.326258,-25.432516,3120
SWTU,Fazenda Tucunaré Airport,-58.866935,-13.465528,1814
SWTV,Fazenda Rio Preto Airport,-57.968368,-15.054098,676
SWTY,Taguatinga Airport,-46.400438,-12.435274,1959
SWTZ,Fazenda Santo Antônio - Zampieri Airport,-53.535518,-20.739129,1319
SWUA,São Miguel do Araguaia Airport,-50.197601,-13.3313,1249
SWUD,Cláudio Airport,-44.812776,-20.445833,2690
SWUE,Fazenda Tapayuna Airport,-55.933033,-10.706422,869
SWUF,Cervejaria Petrópolis Heliport,-47.660891,-23.258478,2067
SWUG,Hospital MATER DEI Betim/Contagem Helipad,-44.147503,-19.94072,2979
SWUI,Ilha do Maia Heliport,-44.331926,-23.027213,NA
SWUK,Uapuí Cachoeira Airport,-69.211847,1.199392,249
SWUL,Fazenda Furna Azul Airport,-48.425922,-6.216058,387
SWUQ,Surucucu Airport,-63.646999,2.83528,2854
SWUR,Fazenda Vista Verde Airport,-44.384519,-8.491526,1945
SWUW,Fazenda Okuhara Airport,-56.836696,-15.110948,807
SWUX,Fazenda 4 Amigos Airport,-49.666942,-9.244835,604
SWUZ,Brigadeiro Araripe Macedo Airport,-47.968717,-16.26174,3269
SWVB,ICPB Heliport,-48.532353,-27.143296,18
SWVC,Vila Rica Airport,-51.140358,-9.981057,833
SWVF,Fazenda Santo Antônio Guaporé Airport,-59.920008,-16.008766,741
SWVG,Riacho Verde Heliport,-40.298348,-5.971023,1388
SWVH,Fazenda Vaca Branca Airport,-56.238333,-9.523333,899
SWVJ,Fazenda Uiapuru Airport,-56.002564,-13.666504,1519
SWVK,Fazenda Vale do Rio Celeste Airport,-55.32782,-13.035319,1450
SWVM,Vinte e Oito Helipad,-43.958441,-19.962612,3340
SWVN,Nova Era & Thomazi Agropecuárias Airport,-59.796052,-13.634017,2054
SWVR,Canarinho Airport,-55.456099,-11.906131,1460
SWVS,Baia do Padre Airport,-60.04039,-15.861972,675
SWVU,Fazenda Ramalhete Airport,-54.577275,-21.734006,1109
SWVV,Fazenda Bela Vista Airport,-60.095739,-15.755134,728
SWVW,Furnaspark Resort Airport,-45.603935,-20.53527,2589
SWVX,Fazenda Guariba Airstrip,-60.1409,-10.2415,531
SWVY,Fazenda Carvalho Airport,-56.482236,-17.568061,361
SWVZ,EMAL - Empresa de Mineração Aripuanã Ltda Airport,-56.352779,-14.75,2362
SWWA,Porangatu Airport,-49.158298,-13.4048,1201
SWWC,Cataratas Poços Helipad,-60.716017,2.766853,279
SWWE,M. Baumann Airfield,-49.500291,-26.03618,3123
SWWF,Hotel Baiazinha Airport,-57.83139,-16.569721,446
SWWG,Fazenda Canamari Airport,-50.381241,-18.549552,1699
SWWH,Fazenda Marca Salto Airstrip,-53.904,-21.9827,1161
SWWI,Fazenda Fortaleza Airport,-53.5825,-15.678333,2047
SWWM,Mantena Airport,-40.948173,-18.77184,663
SWWN,Fazenda Santa Amália Airport,-56.579088,-10.307853,1043
SWWS,Sorocaba Business Park Heliport,-47.389604,-23.445563,2021
SWWT,Sílvio Gonçalves de Mello Airport,-45.335393,-18.705641,1936
SWWU,Uruaçu Airport,-49.09111,-14.544723,1706
SWWV,Posto de Proteção Ambiental Santa Maria Airport,-56.030357,-16.706075,479
SWWW,Posto de Proteção Ambiental São Luiz Airport,-56.176856,-16.6891,459
SWWX,Posto de Proteção Ambiental São Joaquim Airport,-56.371007,-16.746794,430
SWWY,Posto de Proteção Ambiental Espírito Santo Airport,-56.280842,-16.588403,456
SWWZ,Darinha Airport,-38.242778,-4.109722,62
SWXA,Fazenda Canadazinho Airport,-51.404677,-15.044121,889
SWXB,Fazenda Jangada Airstrip,-55.175718,-15.297449,2339
SWXC,Fazenda Tropical Airport,-61.298504,-12.885577,994
SWXE,PCH Paranatinga II Airport,-53.238895,-13.877607,1230
SWXH,Fazenda São Sebastião Airport,-46.258833,-13.064413,2999
SWXJ,Chácara São José Airport,-56.003992,-15.595769,545
SWXM,Orlando Villas Boas Regional Airport,-54.953964,-10.170368,886
SWXN,Fazenda Bom Jardim Airport,-51.270546,-17.247325,2933
SWXO,Fazenda Porto Seguro Airport,-52.728145,-7.138207,801
SWXP,Fazenda Santa Luzia Airport,-58.888168,-13.732873,1955
SWXS,Fazenda São João do Ibiporã Airport,-59.636653,-15.784687,951
SWXT,Fazenda Medalha Milagrosa Airport,-60.067974,-16.105056,856
SWXU,Xapuri Airport,-68.485873,-10.663718,492
SWXV,Xavantina Airport,-52.347246,-14.697778,1037
SWXW,Fazenda São João do Guaporé Airport,-59.889221,-15.973614,722
SWXX,Fazenda Canadá Airport,-48.423,-18.8619,2799
SWXY,Fazenda Vô Zeca Airport,-50.676797,-10.355752,732
SWXZ,Fazenda Taquarussu Airport,-60.293255,-13.31002,912
SWYB,Chácara Messias Heliport,-46.253759,-23.278754,2270
SWYC,Jair Feliciano de Deus Airport,-58.107917,-15.693403,849
SWYE,Fazenda São Lourenço Airstrip,-55.784444,-29.555833,449
SWYH,Fazenda Aliança Airport,-58.314893,-15.291592,984
SWYK,Fazenda Ilha Camargo Airport,-56.583698,-17.062599,358
SWYM,Fazenda Anhanguera Airport,-59.4491,-14.6425,951
SWYN,Apuí Airport,-59.8396,-7.172773,197
SWYO,Usina Branco Peres Airport,-51.025562,-21.48292,1335
SWYP,Fazenda Ribeiro do Céu Airport,-55.778993,-13.955319,1683
SWYR,Fazenda Nossa Senhora do Pillar Airport,-58.794586,-15.348282,1040
SWYS,Usina Cerradão Airport,-49.122725,-19.929763,1706
SWYU,Fazenda Entre Rios Airport,-50.86458,-14.439712,833
SWYV,Clube Aerodesportivo de Ibirá Airport,-49.224249,-21.09149,1578
SWYW,Fazenda Adriana Airport,-53.83648,-16.834061,2451
SWYY,Fazenda Nova Viena Airport,-52.278779,-14.88443,974
